bid_id,ad_id,buyer_id,bid_price,bid_date,bid_status
2496,41,72,153100000,2023-02-05 01:19:47,Rejected
2497,17,3,114220775,2023-12-05 01:36:24,Rejected
2498,147,59,85439766,2023-12-28 09:30:53,Sent
2499,157,40,301000000,2023-07-11 07:03:53,Sent
2500,31,21,295552912,2023-12-23 22:50:20,Sent
2501,85,38,251600000,2023-12-20 10:17:19,Sent
2502,46,2,84382855,2023-10-15 10:16:07,Sent
2503,94,85,97900000,2023-11-13 10:12:49,Rejected
2504,45,98,272900000,2023-11-14 13:07:15,Rejected
2505,108,86,286400000,2023-09-11 17:50:36,Sent
2506,101,28,256361209,2023-10-06 12:50:42,Rejected
2507,124,75,219193498,2023-11-13 03:36:36,Sent
2508,41,69,153100000,2023-04-25 04:25:29,Rejected
2509,153,81,281333933,2023-08-15 18:10:31,Rejected
2510,92,54,219353826,2023-08-12 01:32:36,Sent
2511,170,71,241609774,2022-12-31 17:11:40,Sent
2512,27,38,182225364,2023-03-21 10:11:41,Rejected
2513,4,3,203425228,2023-12-23 15:02:23,Rejected
2514,78,89,108800000,2022-12-14 12:36:49,Rejected
2515,46,55,96055404,2023-09-25 15:54:22,Sent
2516,21,51,94843263,2023-01-22 06:01:38,Rejected
2517,130,69,317000000,2023-12-20 18:19:02,Rejected
2518,136,17,258762201,2023-10-09 05:46:13,Rejected
2519,1,80,83886952,2023-07-09 17:31:24,Rejected
2520,126,65,115249108,2023-02-10 00:38:31,Rejected
2521,8,15,131900000,2023-08-06 04:33:27,Rejected
2522,38,31,253953545,2023-11-19 01:14:29,Sent
2523,178,40,82915078,2023-10-29 02:25:31,Rejected
2524,150,80,122367238,2023-07-01 05:13:16,Rejected
2525,76,97,284900000,2023-02-13 05:15:59,Sent
2526,25,60,201664267,2023-07-07 11:43:07,Rejected
2527,105,62,118228166,2023-12-12 13:34:47,Rejected
2528,197,36,285000000,2023-12-07 05:51:54,Sent
2529,5,38,161400000,2023-11-16 22:11:15,Rejected
2530,66,48,186439600,2022-02-14 18:36:32,Rejected
2531,101,63,341860206,2023-09-04 19:26:44,Rejected
2532,191,9,295300000,2023-08-23 22:00:46,Sent
2533,48,65,109200000,2022-09-08 00:16:14,Sent
2534,46,56,85483307,2023-10-27 20:14:54,Sent
2535,46,20,87764608,2023-09-10 07:45:08,Sent
2536,132,2,121600000,2023-12-16 03:51:44,Rejected
2537,184,51,291600000,2023-12-28 00:55:52,Rejected
2538,49,78,169500000,2023-08-31 14:52:25,Sent
2539,112,91,85023795,2023-09-01 21:55:05,Sent
2540,1,25,110997079,2023-07-11 03:23:50,Rejected
2541,80,72,114694391,2023-11-25 08:57:12,Rejected
2542,123,70,116912193,2023-07-08 08:35:05,Sent
2543,77,37,130800000,2022-07-11 17:14:56,Sent
2544,110,84,232800000,2023-08-31 02:53:46,Sent
2545,120,72,80014503,2023-07-19 17:26:49,Rejected
2546,79,53,178300000,2022-11-20 21:16:12,Rejected
2547,196,54,90089533,2023-11-12 19:26:46,Sent
2548,8,55,131900000,2023-02-18 15:34:04,Rejected
2549,31,25,180003818,2023-11-29 14:48:32,Sent
2550,71,46,325300000,2023-12-30 20:06:39,Rejected
2551,190,97,89900000,2023-12-21 19:45:44,Rejected
2552,162,71,397700000,2023-08-10 20:55:24,Rejected
2553,125,54,237300000,2023-12-29 08:22:28,Sent
2554,150,13,113487700,2023-08-27 14:30:24,Rejected
2555,18,59,222369190,2023-11-19 21:09:05,Rejected
2556,62,56,220851170,2023-09-18 18:52:33,Rejected
2557,53,74,84636593,2023-12-08 18:56:09,Sent
2558,37,39,148503117,2023-07-28 23:35:52,Sent
2559,45,85,272900000,2023-09-01 21:39:03,Rejected
2560,59,2,351994723,2023-12-06 08:50:34,Rejected
2561,171,26,136924099,2023-07-02 02:14:11,Sent
2562,70,29,87594709,2023-08-16 01:44:58,Sent
2563,11,41,98100000,2023-12-26 08:51:21,Sent
2564,103,40,269895721,2023-09-14 00:06:37,Rejected
2565,197,21,285000000,2023-12-20 22:30:48,Sent
2566,54,91,181400000,2023-12-19 19:15:05,Rejected
2567,189,49,114375093,2023-12-26 23:15:27,Sent
2568,10,26,361754180,2023-07-23 14:50:44,Sent
2569,189,97,113182124,2023-12-29 06:59:11,Sent
2570,55,43,178118713,2023-08-10 12:26:58,Sent
2571,61,9,105837187,2023-12-23 01:38:03,Rejected
2572,71,36,325300000,2023-11-19 20:28:00,Rejected
2573,94,83,97900000,2023-12-21 13:43:19,Rejected
2574,18,97,231286176,2023-12-10 19:31:15,Rejected
2575,36,76,228400000,2023-12-22 16:20:06,Rejected
2576,91,4,175500000,2023-11-23 17:49:29,Sent
2577,176,53,183200000,2023-05-29 04:23:04,Sent
2578,46,4,85170170,2023-12-31 16:17:44,Sent
2579,13,14,304700000,2023-12-30 19:55:11,Rejected
2580,53,58,174058028,2023-11-22 13:29:29,Sent
2581,107,95,88485577,2023-09-30 21:42:33,Sent
2582,142,24,235700000,2023-12-01 08:19:54,Sent
2583,79,74,178300000,2023-04-01 23:53:54,Rejected
2584,56,28,388500000,2023-12-22 03:13:02,Rejected
2585,112,70,99441225,2023-02-26 01:05:47,Sent
2586,170,69,331606085,2023-06-25 07:40:21,Sent
2587,195,42,141970350,2023-09-23 13:34:00,Rejected
2588,17,30,108877675,2023-11-24 02:40:32,Rejected
2589,115,97,159826831,2023-12-14 12:59:01,Sent
2590,119,85,113559725,2023-12-28 18:46:49,Sent
2591,44,32,215300000,2023-07-19 13:41:18,Rejected
2592,41,97,153100000,2023-11-30 17:46:03,Rejected
2593,185,85,80000000,2023-12-27 02:58:54,Sent
2594,162,6,397700000,2023-12-20 01:51:24,Rejected
2595,141,51,154400000,2023-07-10 18:24:05,Rejected
2596,4,76,197270511,2023-12-25 10:52:15,Rejected
2597,142,79,235700000,2023-12-15 07:28:32,Sent
2598,8,8,131900000,2023-03-08 22:49:48,Rejected
2599,131,49,115383368,2023-09-22 08:12:29,Sent
2600,51,54,394300000,2023-12-19 21:37:49,Rejected
2601,182,31,93727215,2023-12-30 07:53:42,Sent
2602,139,28,373500000,2023-12-16 19:28:56,Sent
2603,174,87,94100000,2023-12-18 16:38:04,Rejected
2604,63,29,100710146,2023-05-14 16:38:37,Sent
2605,180,47,126682602,2023-11-30 12:28:48,Rejected
2606,38,3,130010122,2023-12-14 04:36:39,Sent
2607,42,23,210300000,2022-12-16 18:51:38,Sent
2608,87,67,283700000,2023-09-16 06:47:02,Sent
2609,133,63,82241073,2023-04-17 07:57:40,Sent
2610,20,4,84798477,2023-11-28 21:51:46,Rejected
2611,47,70,105400000,2023-07-19 04:41:59,Rejected
2612,193,37,282100000,2023-01-13 17:54:30,Sent
2613,12,92,109781035,2023-10-06 04:56:05,Rejected
2614,126,69,193567148,2023-04-17 08:27:59,Rejected
2615,22,15,213393907,2023-10-13 11:03:08,Sent
2616,47,16,105400000,2023-07-28 05:59:03,Rejected
2617,57,29,244300000,2023-12-19 13:19:12,Sent
2618,153,3,118041033,2023-05-15 05:55:41,Rejected
2619,13,41,304700000,2023-12-29 14:44:07,Rejected
2620,119,94,296939520,2023-12-28 14:30:02,Sent
2621,139,61,373500000,2023-12-09 00:11:29,Sent
2622,125,62,237300000,2023-12-29 23:31:37,Sent
2623,127,54,240900000,2023-11-25 15:10:42,Sent
2624,2,37,143490302,2023-04-23 22:21:11,Rejected
2625,189,42,107086863,2023-12-27 17:22:11,Sent
2626,199,93,262290538,2022-06-06 23:22:15,Rejected
2627,137,22,142574403,2023-10-22 04:19:41,Sent
2628,85,51,251600000,2023-11-17 18:29:17,Sent
2629,153,46,266927663,2023-05-21 17:05:19,Rejected
2630,127,33,240900000,2023-12-06 11:38:16,Sent
2631,19,36,391600000,2023-12-27 01:07:33,Sent
2632,55,30,187180878,2023-09-12 12:48:54,Sent
2633,199,29,127686733,2022-09-04 03:41:15,Rejected
2634,10,30,194037929,2023-07-15 17:23:26,Sent
2635,140,12,262800000,2023-03-17 11:33:35,Rejected
2636,4,65,172815618,2023-12-30 21:28:19,Rejected
2637,142,41,235700000,2023-11-20 22:58:45,Sent
2638,5,57,161400000,2023-11-18 13:01:32,Rejected
2639,146,8,206131480,2023-07-20 12:46:01,Rejected
2640,3,43,357400000,2023-12-22 12:54:18,Sent
2641,113,42,105000000,2022-10-08 06:18:55,Rejected
2642,42,12,210300000,2023-09-09 14:23:20,Sent
2643,172,31,304701952,2023-07-07 15:51:53,Sent
2644,137,21,168853022,2023-08-23 04:04:19,Sent
2645,187,7,165772464,2023-05-09 06:25:10,Sent
2646,9,48,181200000,2023-12-12 02:55:22,Sent
2647,126,17,205538498,2022-12-24 20:53:37,Rejected
2648,4,63,171367946,2023-12-25 10:54:20,Rejected
2649,16,20,338826243,2023-12-02 21:27:41,Sent
2650,132,11,121600000,2023-09-21 21:26:42,Rejected
2651,47,100,105400000,2023-06-27 15:22:11,Rejected
2652,193,75,282100000,2022-10-16 06:14:53,Sent
2653,152,12,278014542,2022-09-07 16:05:10,Rejected
2654,24,100,288900000,2023-12-14 17:01:27,Sent
2655,143,28,297800000,2023-12-31 09:40:37,Sent
2656,22,42,216711074,2023-12-07 14:45:28,Sent
2657,51,54,394300000,2023-12-11 21:38:14,Rejected
2658,24,21,288900000,2023-12-09 21:12:50,Sent
2659,117,11,243300000,2023-11-08 16:59:13,Rejected
2660,146,60,94259898,2023-07-19 14:41:29,Rejected
2661,100,75,376000000,2022-10-16 12:02:45,Sent
2662,138,19,267300000,2023-12-05 10:09:40,Rejected
2663,16,31,339928323,2023-12-28 17:13:24,Sent
2664,137,54,95364190,2023-10-19 17:17:03,Sent
2665,161,74,123700000,2023-12-26 12:45:29,Rejected
2666,72,85,226504886,2023-12-30 15:06:02,Rejected
2667,59,59,142821091,2023-12-07 21:09:42,Rejected
2668,83,76,155116544,2023-12-26 21:00:16,Sent
2669,141,79,154400000,2023-07-02 12:20:07,Rejected
2670,170,68,211880869,2023-08-12 03:17:05,Sent
2671,154,7,121724767,2023-07-18 12:50:27,Sent
2672,55,11,89339955,2023-11-25 19:59:45,Sent
2673,161,69,123700000,2023-11-25 15:37:16,Rejected
2674,8,68,131900000,2023-09-25 11:40:15,Rejected
2675,130,34,317000000,2023-12-15 21:01:33,Rejected
2676,145,100,90077719,2023-02-13 01:01:36,Rejected
2677,112,91,80061473,2023-08-24 12:35:22,Sent
2678,137,65,104326492,2023-08-28 02:20:13,Sent
2679,94,95,97900000,2023-12-05 17:10:10,Rejected
2680,57,55,244300000,2023-12-05 12:58:26,Sent
2681,6,91,112300000,2023-12-20 08:32:03,Rejected
2682,187,63,137641686,2023-04-26 09:37:46,Sent
2683,155,88,178242636,2023-10-08 08:04:15,Sent
2684,116,54,331100000,2023-10-14 23:30:41,Rejected
2685,178,25,82054662,2023-12-30 13:01:35,Rejected
2686,189,45,100339761,2023-12-28 13:33:00,Sent
2687,179,50,277291096,2023-12-08 13:30:47,Sent
2688,40,47,170200000,2023-09-23 12:36:54,Rejected
2689,86,58,102938617,2023-12-30 16:35:08,Sent
2690,17,18,80450068,2023-12-28 03:39:44,Rejected
2691,124,18,281782376,2023-11-05 08:04:57,Sent
2692,33,14,99100000,2023-12-02 14:18:28,Sent
2693,157,89,301000000,2023-11-07 10:01:24,Sent
2694,85,57,251600000,2023-11-19 11:01:13,Sent
2695,52,36,98500000,2023-10-13 14:16:51,Sent
2696,56,77,388500000,2023-11-30 13:19:20,Rejected
2697,24,81,288900000,2023-12-30 09:24:22,Sent
2698,126,21,305594023,2023-02-16 19:35:45,Rejected
2699,96,67,281400000,2023-05-20 18:18:07,Sent
2700,70,100,118807349,2023-06-08 02:30:15,Sent
2701,166,88,97800000,2023-12-02 19:49:17,Sent
2702,2,98,144206134,2023-03-31 06:28:02,Rejected
2703,196,90,152876118,2023-10-30 05:07:52,Sent
2704,182,96,304282348,2023-12-14 17:34:30,Sent
2705,13,24,304700000,2023-12-30 03:33:15,Rejected
2706,80,12,122503368,2023-11-04 02:19:08,Rejected
2707,180,93,198794093,2023-12-23 05:15:46,Rejected
2708,190,46,89900000,2023-09-23 03:22:29,Rejected
2709,118,65,181569937,2023-11-19 14:42:52,Rejected
2710,146,38,151468560,2023-08-09 23:36:29,Rejected
2711,170,51,276348627,2023-09-16 06:18:32,Sent
2712,87,82,283700000,2023-09-03 13:39:37,Sent
2713,33,86,99100000,2023-12-05 08:33:52,Sent
2714,177,100,320100000,2023-12-15 16:21:00,Sent
2715,147,4,249691314,2023-12-23 23:24:05,Sent
2716,188,60,247100000,2023-09-20 02:19:07,Rejected
2717,111,75,364800000,2023-12-10 02:18:54,Sent
2718,106,7,176000000,2022-07-20 07:10:47,Rejected
2719,188,27,247100000,2023-11-02 12:25:51,Rejected
2720,28,91,389300000,2023-12-29 23:29:21,Sent
2721,182,11,107303837,2023-12-24 02:23:52,Sent
2722,92,36,84003709,2023-04-06 17:11:44,Sent
2723,142,3,235700000,2023-12-29 06:12:35,Sent
2724,38,4,95467209,2023-12-29 08:13:19,Sent
2725,56,46,388500000,2023-12-30 11:56:05,Rejected
2726,111,28,364800000,2023-12-04 15:36:13,Sent
2727,113,83,105000000,2022-09-28 05:46:03,Rejected
2728,194,59,137706439,2023-12-28 04:53:30,Sent
2729,162,19,397700000,2023-09-14 07:11:07,Rejected
2730,110,43,232800000,2023-08-26 22:54:28,Sent
2731,145,12,80647263,2021-10-14 01:20:46,Rejected
2732,135,34,89370767,2023-12-29 01:11:59,Rejected
2733,116,80,331100000,2023-12-31 05:01:01,Rejected
2734,97,45,174800000,2023-11-23 20:23:15,Rejected
2735,77,56,130800000,2023-04-21 08:29:34,Sent
2736,180,23,159897923,2023-10-09 23:14:02,Rejected
2737,95,78,95600000,2023-12-24 22:07:10,Sent
2738,105,60,289006346,2023-10-20 16:40:23,Rejected
2739,170,51,265192108,2023-11-12 16:32:11,Sent
2740,23,67,103126226,2023-06-03 22:37:30,Rejected
2741,145,9,103063921,2021-10-02 05:10:25,Rejected
2742,152,1,114848458,2023-07-04 14:11:43,Rejected
2743,168,49,151373234,2022-04-19 22:48:08,Sent
2744,157,25,301000000,2023-11-29 05:22:04,Sent
2745,94,5,97900000,2023-11-12 18:34:21,Rejected
2746,27,30,158049252,2023-02-17 03:55:56,Rejected
2747,64,68,162800000,2022-03-05 14:00:36,Sent
2748,150,86,88405013,2023-09-06 14:44:29,Rejected
2749,119,67,356162027,2023-12-24 12:11:56,Sent
2750,167,56,212171581,2023-05-04 06:17:09,Sent
2751,26,39,364700000,2023-10-11 23:02:34,Sent
2752,29,26,119443712,2023-12-25 17:31:16,Sent
2753,77,88,130800000,2021-08-02 04:43:56,Sent
2754,23,30,84720474,2023-11-30 09:34:30,Rejected
2755,93,89,215958563,2023-12-12 12:20:32,Rejected
2756,67,82,305100000,2023-12-28 04:52:15,Sent
2757,157,63,301000000,2023-02-23 15:41:02,Sent
2758,141,42,154400000,2023-09-17 06:28:52,Rejected
2759,160,21,195730717,2023-12-29 20:24:19,Sent
2760,179,96,138229518,2023-03-02 10:28:43,Sent
2761,141,66,154400000,2023-11-14 19:04:25,Rejected
2762,54,76,181400000,2023-12-20 10:15:12,Rejected
2763,37,67,190705558,2023-04-02 10:47:44,Sent
2764,95,35,95600000,2023-11-17 16:21:57,Sent
2765,11,83,98100000,2023-12-28 14:26:10,Sent
2766,24,15,288900000,2023-12-10 07:20:55,Sent
2767,87,51,283700000,2023-10-15 15:54:20,Sent
2768,58,91,271800000,2023-10-23 12:24:04,Rejected
2769,12,33,154261067,2023-12-08 11:48:00,Rejected
2770,137,74,94018473,2023-08-28 15:51:45,Sent
2771,98,61,139200000,2023-12-31 13:16:44,Sent
2772,80,84,104037473,2023-10-28 18:50:12,Rejected
2773,190,16,89900000,2023-11-14 14:49:46,Rejected
2774,156,37,245700000,2023-12-25 12:50:33,Rejected
2775,123,17,213170139,2023-08-28 19:01:56,Sent
2776,25,85,121507318,2023-11-08 22:44:28,Rejected
2777,119,64,275885771,2023-12-29 06:42:26,Sent
2778,88,73,91768578,2023-07-16 14:55:47,Sent
2779,109,75,114200000,2023-12-31 04:23:04,Rejected
2780,156,75,245700000,2023-12-31 20:16:25,Rejected
2781,140,67,262800000,2023-10-15 12:39:25,Rejected
2782,153,52,206678327,2023-06-22 10:01:31,Rejected
2783,176,15,183200000,2023-03-15 09:46:31,Sent
2784,142,57,235700000,2023-12-24 02:20:54,Sent
2785,86,94,99664933,2023-12-27 08:44:53,Sent
2786,74,84,380600000,2023-12-14 23:05:34,Rejected
2787,144,66,180200000,2023-11-18 08:07:31,Sent
2788,21,26,101275814,2023-11-18 08:12:05,Rejected
2789,72,3,228986076,2023-12-31 20:33:40,Rejected
2790,52,13,98500000,2023-08-04 20:11:04,Sent
2791,127,93,240900000,2023-11-24 16:19:02,Sent
2792,198,83,208124648,2023-04-14 20:00:55,Rejected
2793,156,34,245700000,2023-12-29 05:48:23,Rejected
2794,12,83,160611253,2023-12-06 14:04:20,Rejected
2795,43,76,397200000,2023-12-14 04:28:33,Sent
2796,7,75,354900000,2023-12-13 04:28:39,Sent
2797,57,47,244300000,2023-12-27 21:35:31,Sent
2798,77,27,130800000,2022-08-21 13:47:28,Sent
2799,18,53,212273256,2023-11-28 15:37:41,Rejected
2800,85,73,251600000,2023-12-09 11:29:27,Sent
2801,101,39,229884577,2023-10-06 02:55:37,Rejected
2802,189,37,135443299,2023-12-28 11:13:09,Sent
2803,65,16,275900000,2023-06-12 13:42:07,Rejected
2804,180,36,215279978,2023-09-23 00:32:19,Rejected
2805,27,23,323646432,2023-04-30 20:27:28,Rejected
2806,33,76,99100000,2023-10-01 20:20:01,Sent
2807,46,85,85911315,2023-09-13 22:58:32,Sent
2808,104,78,136900000,2023-03-24 15:27:33,Rejected
2809,176,91,183200000,2023-11-11 01:56:18,Sent
2810,65,82,275900000,2023-08-04 03:03:51,Rejected
2811,47,39,105400000,2023-10-13 16:03:09,Rejected
2812,76,91,284900000,2023-09-06 15:00:02,Sent
2813,181,93,341000000,2023-08-08 18:51:05,Sent
2814,60,88,377000000,2023-10-25 13:31:28,Sent
2815,34,32,170129999,2023-12-17 15:12:07,Rejected
2816,136,68,218320617,2023-03-26 16:20:20,Rejected
2817,33,7,99100000,2023-11-15 20:18:52,Sent
2818,36,17,228400000,2023-03-26 13:38:48,Rejected
2819,113,100,105000000,2022-08-29 15:28:17,Rejected
2820,35,46,135100000,2023-12-14 20:08:51,Rejected
2821,61,57,139621067,2023-12-18 17:32:11,Rejected
2822,30,40,90676732,2023-05-03 02:57:18,Sent
2823,50,82,369500000,2023-08-10 01:49:06,Rejected
2824,168,21,194578301,2022-11-15 12:59:45,Sent
2825,185,17,80000000,2023-12-25 06:36:44,Sent
2826,96,74,281400000,2023-07-12 00:14:27,Sent
2827,155,83,368523831,2023-10-09 15:50:32,Sent
2828,71,23,325300000,2023-09-10 01:02:58,Rejected
2829,35,51,135100000,2023-08-09 05:19:30,Rejected
2830,73,39,118651974,2023-09-17 02:18:56,Sent
2831,133,73,138951573,2023-04-19 19:22:47,Sent
2832,193,31,282100000,2023-06-11 14:57:28,Sent
2833,107,40,92142131,2023-11-08 20:00:49,Sent
2834,16,62,364931508,2023-12-12 20:28:37,Sent
2835,92,97,146265529,2022-07-03 09:58:03,Sent
2836,30,41,139061765,2023-08-11 16:50:05,Sent
2837,63,61,148874494,2023-09-24 10:13:30,Sent
2838,91,28,175500000,2023-06-30 17:53:31,Sent
2839,3,67,357400000,2023-12-25 05:50:09,Sent
2840,68,35,146151575,2023-12-15 21:42:53,Rejected
2841,180,77,142251537,2023-12-16 22:56:20,Rejected
2842,169,100,92569141,2023-12-19 15:27:42,Rejected
2843,153,23,203507983,2022-11-26 21:42:25,Rejected
2844,93,37,124345392,2023-12-25 11:56:21,Rejected
2845,144,54,180200000,2023-12-30 22:41:43,Sent
2846,149,26,328352337,2023-12-15 05:29:28,Rejected
2847,123,70,151095885,2023-11-02 14:29:43,Sent
2848,62,87,138343048,2023-02-19 20:04:28,Rejected
2849,64,59,162800000,2023-10-02 18:03:04,Sent
2850,74,3,380600000,2023-12-06 22:13:56,Rejected
2851,176,53,183200000,2022-07-17 02:55:51,Sent
2852,95,22,95600000,2023-11-19 00:49:59,Sent
2853,145,56,99254063,2023-12-07 06:16:38,Rejected
2854,116,91,331100000,2023-06-26 21:05:26,Rejected
2855,61,9,122013622,2023-12-28 02:49:35,Rejected
2856,134,81,221800000,2023-06-03 09:05:38,Sent
2857,17,38,83771205,2023-12-15 05:49:58,Rejected
2858,200,22,118695117,2023-10-27 10:28:52,Rejected
2859,16,88,298894845,2023-12-31 08:46:33,Sent
2860,99,34,260700000,2023-06-09 15:24:51,Rejected
2861,24,48,288900000,2023-12-21 02:17:08,Sent
2862,46,1,92847452,2023-11-10 16:08:36,Sent
2863,34,34,93402280,2023-12-13 16:26:43,Rejected
2864,83,57,125412922,2023-11-04 21:11:43,Sent
2865,97,6,174800000,2023-11-23 07:52:07,Rejected
2866,116,70,331100000,2023-09-12 01:27:15,Rejected
2867,56,24,388500000,2023-11-10 07:45:10,Rejected
2868,47,51,105400000,2023-10-29 01:54:54,Rejected
2869,17,100,113267602,2023-11-23 23:53:22,Rejected
2870,43,32,397200000,2023-12-18 15:05:08,Sent
2871,164,19,94499607,2023-11-20 13:43:28,Sent
2872,115,35,160798092,2023-12-18 19:01:40,Sent
2873,111,62,364800000,2023-12-22 11:54:57,Sent
2874,185,41,80000000,2023-12-30 20:43:23,Sent
2875,169,5,103098726,2023-10-22 09:22:45,Rejected
2876,21,69,105603558,2023-08-25 23:21:57,Rejected
2877,24,9,288900000,2023-12-11 06:19:10,Sent
2878,40,70,170200000,2023-09-13 07:32:25,Rejected
2879,43,67,397200000,2023-08-29 09:40:24,Sent
2880,191,85,295300000,2023-09-14 13:07:39,Sent
2881,164,98,86387482,2023-06-18 19:08:55,Sent
2882,65,22,275900000,2023-05-29 03:31:45,Rejected
2883,135,100,92292091,2023-12-27 17:44:14,Rejected
2884,145,35,82973606,2023-05-17 23:36:22,Rejected
2885,191,73,295300000,2023-06-17 14:24:34,Sent
2886,118,67,90938256,2023-11-03 08:17:45,Rejected
2887,105,68,191008740,2023-11-05 20:08:55,Rejected
2888,162,21,397700000,2023-05-15 15:41:39,Rejected
2889,70,92,90761648,2022-10-24 14:01:26,Sent
2890,152,14,310852793,2023-07-03 17:24:57,Rejected
2891,123,29,209240664,2023-11-15 10:26:29,Sent
2892,67,48,305100000,2023-10-09 12:54:40,Sent
2893,167,2,209578912,2023-06-15 19:18:31,Sent
2894,14,39,101000000,2022-07-04 16:08:39,Rejected
2895,179,41,204788641,2023-04-25 05:53:46,Sent
2896,126,37,176820498,2023-02-20 06:31:25,Rejected
2897,178,57,84257429,2023-08-15 05:33:16,Rejected
2898,119,87,356235407,2023-12-29 22:24:48,Sent
2899,141,72,154400000,2023-11-24 16:50:41,Rejected
2900,81,53,234200000,2023-10-30 02:35:49,Rejected
2901,49,35,169500000,2023-07-24 06:23:10,Sent
2902,118,9,85270948,2023-08-16 14:25:33,Rejected
2903,25,45,93144631,2023-02-21 07:37:24,Rejected
2904,172,10,228966332,2023-05-28 07:34:40,Sent
2905,110,27,232800000,2023-08-16 04:36:22,Sent
2906,123,4,121574594,2023-06-17 10:56:57,Sent
2907,161,16,123700000,2023-12-23 20:56:31,Rejected
2908,30,96,97907357,2023-12-31 00:28:19,Sent
2909,161,19,123700000,2023-11-28 08:33:56,Rejected
2910,185,61,80000000,2023-12-31 15:21:07,Sent
2911,57,100,244300000,2023-11-26 11:48:22,Sent
2912,166,25,97800000,2023-09-02 20:02:41,Sent
2913,152,95,224861832,2022-10-16 09:33:13,Rejected
2914,11,38,98100000,2023-12-28 10:04:43,Sent
2915,102,53,81286261,2023-11-13 17:47:34,Rejected
2916,1,64,143968567,2023-02-26 22:41:48,Rejected
2917,83,1,89385156,2023-11-13 22:32:14,Sent
2918,171,58,190740776,2023-10-04 18:46:50,Sent
2919,162,66,397700000,2023-05-12 05:07:09,Rejected
2920,133,67,82333538,2023-05-22 08:11:03,Sent
2921,19,99,391600000,2023-10-31 03:52:22,Sent
2922,27,43,174935353,2023-04-26 01:10:23,Rejected
2923,70,40,132960935,2023-12-08 04:55:13,Sent
2924,43,82,397200000,2023-07-23 16:11:55,Sent
2925,138,9,267300000,2023-06-01 15:02:29,Rejected
2926,81,34,234200000,2023-07-28 14:07:17,Rejected
2927,6,24,112300000,2023-12-29 19:38:21,Rejected
2928,112,48,97043455,2023-02-18 05:30:05,Sent
2929,171,25,87123966,2022-08-18 02:12:46,Sent
2930,111,28,364800000,2023-12-11 23:22:58,Sent
2931,108,88,286400000,2023-09-03 11:08:30,Sent
2932,113,48,105000000,2023-09-03 07:28:44,Rejected
2933,24,76,288900000,2023-12-23 11:22:32,Sent
2934,128,71,184010268,2023-12-29 12:55:58,Sent
2935,74,19,380600000,2023-12-18 06:41:01,Rejected
2936,103,63,102940163,2023-08-27 12:07:06,Rejected
2937,2,78,144587893,2023-01-04 12:29:20,Rejected
2938,87,87,283700000,2023-12-10 14:46:13,Sent
2939,2,82,100975820,2022-12-23 13:29:28,Rejected
2940,79,67,178300000,2022-04-13 05:08:09,Rejected
2941,55,95,205260425,2023-12-12 20:03:50,Sent
2942,81,71,234200000,2023-08-08 05:01:19,Rejected
2943,49,94,169500000,2023-07-24 07:34:31,Sent
2944,176,97,183200000,2022-10-02 06:59:41,Sent
2945,61,72,167953650,2023-12-26 18:43:08,Rejected
2946,114,55,96820341,2023-12-16 05:27:17,Sent
2947,79,90,178300000,2022-08-30 06:08:39,Rejected
2948,156,33,245700000,2023-12-24 09:11:27,Rejected
2949,171,51,169321972,2022-07-12 03:25:07,Sent
2950,189,17,139580065,2023-12-28 03:44:43,Sent
2951,6,23,112300000,2023-12-19 22:55:14,Rejected
2952,40,75,170200000,2023-11-05 18:59:13,Rejected
2953,1,77,181931556,2023-08-30 20:43:32,Rejected
2954,8,45,131900000,2023-11-08 09:10:19,Rejected
2955,134,57,221800000,2023-10-11 18:24:11,Sent
2956,143,62,297800000,2023-12-31 23:54:00,Sent
2957,175,22,281852215,2023-10-04 22:47:56,Sent
2958,109,40,114200000,2023-12-30 05:20:50,Rejected
2959,155,25,325833050,2023-10-24 22:33:26,Sent
2960,102,29,139836820,2023-04-23 17:30:30,Rejected
2961,89,73,186170628,2023-12-07 23:51:21,Sent
2962,36,20,228400000,2023-04-18 06:21:16,Rejected
2963,91,71,175500000,2023-07-02 02:44:52,Sent
2964,91,76,175500000,2023-11-03 09:10:48,Sent
2965,117,76,243300000,2023-09-11 03:05:19,Rejected
2966,70,56,93936986,2023-05-21 19:24:04,Sent
2967,200,31,91202655,2023-11-01 02:53:15,Rejected
2968,184,29,291600000,2023-12-26 01:07:42,Rejected
2969,14,79,101000000,2022-03-19 12:20:02,Rejected
2970,47,15,105400000,2023-08-18 20:23:59,Rejected
2971,123,100,186305012,2023-08-17 11:55:43,Sent
2972,6,80,112300000,2023-12-27 17:16:22,Rejected
2973,152,96,271257462,2023-05-09 01:08:38,Rejected
2974,133,1,92834039,2023-03-14 16:43:55,Sent
2975,177,8,320100000,2023-12-29 17:16:26,Sent
2976,145,93,94781001,2021-10-22 12:50:57,Rejected
2977,101,48,126876416,2023-10-04 20:40:21,Rejected
2978,87,35,283700000,2023-11-07 03:00:33,Sent
2979,19,11,391600000,2023-12-25 09:00:27,Sent
2980,70,32,123378160,2023-05-17 08:09:57,Sent
2981,52,60,98500000,2023-05-08 00:23:30,Sent
2982,170,93,302410121,2023-01-30 15:30:42,Sent
2983,158,48,114700000,2023-11-22 19:34:15,Sent
2984,101,41,283964906,2023-12-30 13:27:39,Rejected
2985,50,5,369500000,2023-11-17 06:32:40,Rejected
